Customer_ID,Age,Gender,City,Annual_Income,Customer_Segment,Purchase_Frequency,Avg_Order_Value,Total_Annual_Spend,Preferred_Category,Device_Used,Payment_Method,Avg_Session_Duration_Min,Pages_Per_Session,Cart_Abandonment_Rate,Items_Returned,Return_Rate,Discount_Usage,Review_Given,Avg_Rating_Given,Days_Since_Last_Purchase,Wishlist_Items,Newsletter_Subscribed,Membership_Tier
CUST00626,47,Female,Chennai,36795,Occasional,3,831.18,2844.62,Beauty,Mobile,Debit Card,4.6,6.7,0.5,0,0.09,Rarely,1,5.0,231,1,No,None
CUST00627,25,Female,Delhi,44009,Regular,9,1272.37,12688.34,Beauty,Desktop,COD,8.9,3.6,0.39,1,0.12,Never,0,,115,15,No,Silver
CUST00628,44,Female,Bangalore,42131,Churned,1,103.39,105.22,Clothing,Mobile,UPI,7.9,8.3,0.66,0,0.18,Never,0,,32,1,No,None
CUST00629,22,Male,Delhi,76202,Regular,8,657.56,5040.22,Beauty,Desktop,Credit Card,7.2,5.0,0.26,1,0.13,Rarely,0,,66,6,Yes,None
CUST00630,36,Female,Hyderabad,37490,Occasional,1,693.97,752.47,Clothing,Desktop,Wallet,10.4,6.8,0.55,0,0.1,Sometimes,0,,242,0,Yes,None
CUST00631,18,Male,Hyderabad,67931,Regular,6,160.27,995.89,Books,Desktop,Debit Card,7.5,3.1,0.39,0,0.1,Sometimes,0,,73,6,No,Silver
CUST00632,31,Male,Pune,27245,Occasional,3,382.29,1246.46,Books,Tablet,Debit Card,12.7,7.8,0.48,0,0.07,Sometimes,1,3.0,111,4,No,None
CUST00633,40,Male,Kolkata,45460,Occasional,5,361.6,2036.92,Clothing,Desktop,Credit Card,4.0,8.5,0.42,0,0.03,Rarely,0,,85,1,No,None
CUST00634,33,Female,Delhi,126206,Premium,8,3082.85,28919.2,Home & Kitchen,Mobile,Wallet,11.0,11.4,0.24,0,0.09,Never,1,2.6,57,0,No,Silver
CUST00635,21,Male,Pune,66942,Regular,9,6003.48,62023.62,Electronics,Mobile,Debit Card,9.9,5.1,0.49,0,0.11,Never,0,,151,7,No,None
CUST00636,35,Male,Ahmedabad,80090,Premium,17,3660.0,65605.01,Beauty,Mobile,Debit Card,9.8,2.4,0.22,0,0.04,Never,0,,23,10,No,None
CUST00637,44,Female,Delhi,36793,Regular,5,233.66,1096.4,Grocery,Mobile,Credit Card,4.9,7.5,0.42,0,0.1,Rarely,1,3.6,87,11,Yes,None
CUST00638,33,Female,Bangalore,47613,Occasional,3,1281.74,4203.66,Clothing,Desktop,Debit Card,15.7,4.7,0.47,0,0.11,Never,1,3.4,211,1,Yes,None
CUST00639,45,Male,Mumbai,50218,Regular,4,1262.26,4976.16,Toys,Mobile,Debit Card,2.6,8.6,0.36,0,0.11,Sometimes,1,4.3,165,17,No,None
CUST00640,19,Male,Bangalore,79685,Regular,9,6414.82,65592.29,Electronics,Mobile,UPI,16.1,5.1,0.34,1,0.13,Always,1,3.9,168,2,Yes,None
CUST00641,29,Male,Delhi,26712,Churned,1,1855.16,1767.52,Electronics,Mobile,Credit Card,10.9,4.3,0.75,0,0.2,Sometimes,0,,51,0,No,None
CUST00642,33,Other,Chennai,135937,Premium,15,3201.53,50785.2,Sports,Desktop,Wallet,13.3,2.2,0.26,1,0.08,Never,1,4.1,56,18,Yes,None
CUST00643,42,Female,Bangalore,58785,Regular,6,4681.33,28027.63,Electronics,Tablet,Debit Card,9.9,5.5,0.43,0,0.09,Sometimes,0,,126,13,Yes,None
CUST00644,48,Male,Bangalore,74999,Regular,10,474.56,5347.08,Home & Kitchen,Mobile,UPI,10.0,8.6,0.27,1,0.15,Rarely,0,,179,2,Yes,Silver
CUST00645,26,Female,Bangalore,67180,Regular,10,303.04,2642.31,Books,Desktop,Wallet,7.0,7.3,0.28,1,0.1,Always,0,,167,1,Yes,None
CUST00646,28,Male,Mumbai,50543,Regular,9,871.66,7080.88,Electronics,Desktop,Debit Card,5.6,4.7,0.46,0,0.1,Never,0,,35,3,Yes,Silver
CUST00647,21,Female,Mumbai,62303,Regular,9,787.2,5830.95,Clothing,Tablet,COD,7.1,8.3,0.31,1,0.12,Always,1,3.2,137,3,Yes,None
CUST00648,18,Female,Ahmedabad,73563,Regular,7,1375.61,7756.25,Home & Kitchen,Desktop,UPI,7.4,6.2,0.34,0,0.14,Never,0,,105,14,Yes,None
CUST00649,29,Female,Kolkata,78435,Regular,9,6562.39,65562.73,Electronics,Desktop,Debit Card,19.6,7.3,0.41,0,0.1,Rarely,0,,74,12,Yes,Bronze
CUST00650,29,Male,Chennai,30779,Occasional,3,1484.53,3687.69,Clothing,Tablet,COD,1.3,10.3,0.53,0,0.07,Sometimes,0,,360,2,Yes,None
CUST00651,21,Female,Mumbai,37133,Occasional,1,722.91,819.09,Clothing,Mobile,UPI,8.7,5.4,0.57,0,0.11,Rarely,1,4.0,163,2,Yes,None
CUST00652,27,Male,Bangalore,138886,Premium,17,1333.33,22277.72,Books,Desktop,COD,17.5,2.4,0.17,0,0.05,Never,0,,56,9,Yes,Gold
CUST00653,31,Female,Kolkata,33089,Occasional,5,314.04,1393.08,Clothing,Desktop,UPI,1.7,2.2,0.59,0,0.03,Sometimes,1,2.5,135,4,Yes,None
CUST00654,40,Male,Kolkata,111711,Premium,9,3979.79,32431.45,Sports,Mobile,UPI,12.8,7.9,0.2,0,0.05,Always,1,3.8,5,18,Yes,Bronze
CUST00655,24,Male,Bangalore,78543,Regular,9,2797.18,25587.95,Home & Kitchen,Desktop,Credit Card,8.8,6.6,0.18,0,0.07,Sometimes,0,,81,2,No,None
CUST00656,46,Female,Mumbai,95917,Premium,20,15125.58,329267.14,Electronics,Mobile,Debit Card,1.0,4.5,0.15,1,0.06,Rarely,0,,16,8,No,Bronze
CUST00657,31,Male,Kolkata,66466,Regular,3,472.03,1529.15,Grocery,Tablet,Debit Card,5.5,6.6,0.35,0,0.1,Sometimes,0,,159,10,Yes,None
CUST00658,33,Male,Delhi,54982,Regular,9,1610.86,14873.82,Clothing,Mobile,COD,10.2,5.6,0.43,1,0.16,Rarely,0,,31,0,No,None
CUST00659,32,Female,Pune,23004,Churned,2,1943.81,4267.73,Electronics,Mobile,COD,8.0,6.2,0.66,0,0.18,Rarely,0,,109,5,No,None
CUST00660,51,Female,Pune,24789,Occasional,2,977.06,1739.51,Electronics,Tablet,UPI,6.1,6.0,0.55,0,0.1,Never,0,,236,2,Yes,None
CUST00661,37,Male,Mumbai,53523,Regular,7,1291.41,10177.13,Clothing,Mobile,UPI,5.0,4.2,0.25,0,0.13,Never,0,,143,3,Yes,Bronze
CUST00662,40,Male,Mumbai,58371,Regular,8,2711.64,20952.73,Home & Kitchen,Desktop,Debit Card,10.4,3.9,0.47,0,0.07,Sometimes,1,3.4,33,9,Yes,Silver
CUST00663,37,Male,Chennai,43535,Occasional,4,191.25,789.16,Grocery,Mobile,Credit Card,12.1,7.7,0.43,0,0.06,Sometimes,0,,157,3,No,None
CUST00664,28,Male,Pune,23927,Occasional,3,1711.53,4568.44,Home & Kitchen,Mobile,UPI,9.4,3.2,0.38,0,0.08,Sometimes,0,,220,0,Yes,None
CUST00665,32,Female,Kolkata,117295,Premium,16,1861.75,26197.89,Beauty,Mobile,COD,9.7,5.6,0.0,0,0.04,Rarely,1,4.0,41,0,No,None
CUST00666,32,Male,Mumbai,20483,Churned,1,1699.84,1822.27,Electronics,Mobile,Debit Card,8.3,3.0,0.77,0,0.23,Never,1,3.2,174,4,Yes,None
CUST00667,23,Female,Delhi,43400,Occasional,1,4773.2,5204.85,Electronics,Desktop,COD,8.3,2.7,0.5,0,0.11,Never,0,,138,2,Yes,None
CUST00668,32,Male,Delhi,49936,Regular,4,1939.91,7796.64,Clothing,Desktop,UPI,12.7,4.6,0.32,0,0.17,Rarely,1,3.2,161,4,No,Bronze
CUST00669,32,Female,Bangalore,130783,Premium,19,1220.38,22215.9,Grocery,Mobile,UPI,17.9,8.0,0.04,2,0.14,Rarely,0,,36,16,No,Silver
CUST00670,30,Male,Pune,36119,Occasional,5,1228.91,5007.0,Clothing,Mobile,Credit Card,11.5,7.5,0.56,0,0.12,Rarely,0,,50,3,Yes,None
CUST00671,33,Male,Mumbai,32629,Churned,2,276.01,558.43,Clothing,Desktop,Debit Card,11.4,6.3,0.83,0,0.22,Never,1,4.1,116,2,No,Bronze
CUST00672,46,Female,Kolkata,47729,Occasional,2,1020.25,1932.41,Clothing,Desktop,COD,11.1,5.2,0.44,0,0.06,Always,0,,352,2,Yes,Bronze
CUST00673,36,Female,Pune,27162,Occasional,2,4406.85,9651.48,Electronics,Desktop,Wallet,9.3,9.3,0.44,0,0.06,Never,0,,287,2,No,None
CUST00674,18,Male,Bangalore,42057,Regular,9,2204.81,17820.7,Clothing,Desktop,Debit Card,5.9,5.7,0.43,0,0.09,Sometimes,0,,35,6,Yes,None
CUST00675,38,Male,Chennai,72131,Regular,7,1142.88,6839.61,Clothing,Desktop,Wallet,10.1,5.2,0.45,0,0.11,Always,0,,68,11,Yes,Bronze
CUST00676,27,Male,Chennai,75669,Regular,3,528.89,1831.74,Books,Mobile,Credit Card,7.3,5.1,0.3,0,0.14,Always,1,3.6,77,10,Yes,None
CUST00677,44,Male,Kolkata,27377,Churned,1,644.58,543.19,Electronics,Desktop,Debit Card,5.5,7.9,0.69,0,0.16,Sometimes,0,,165,5,No,None
CUST00678,41,Male,Bangalore,69507,Regular,3,692.59,1975.45,Clothing,Mobile,Wallet,7.0,9.0,0.57,0,0.1,Sometimes,0,,69,3,Yes,Bronze
CUST00679,26,Female,Delhi,39198,Occasional,3,2549.51,8714.85,Electronics,Desktop,Wallet,3.5,4.5,0.51,0,0.12,Never,0,,60,4,Yes,None
CUST00680,45,Male,Delhi,44351,Occasional,1,299.99,350.9,Books,Desktop,Wallet,12.0,8.2,0.49,0,0.08,Rarely,0,,306,0,Yes,None
CUST00681,32,Male,Mumbai,61537,Regular,5,5071.91,22353.14,Electronics,Desktop,Debit Card,13.6,5.6,0.36,0,0.16,Never,0,,90,16,Yes,Gold
CUST00682,41,Female,Kolkata,30298,Occasional,4,939.26,4027.34,Beauty,Tablet,Credit Card,1.0,6.9,0.4,0,0.05,Always,1,4.5,124,2,Yes,None
CUST00683,38,Male,Kolkata,63613,Regular,6,1412.44,8769.69,Clothing,Desktop,UPI,12.1,10.3,0.31,0,0.12,Never,0,,76,6,Yes,None
CUST00684,28,Male,Bangalore,88716,Premium,9,9054.28,84936.98,Sports,Mobile,Debit Card,12.5,6.1,0.23,0,0.01,Sometimes,1,4.9,57,14,No,Silver
CUST00685,18,Female,Delhi,21116,Churned,1,146.7,173.07,Books,Desktop,Credit Card,2.6,4.5,0.57,0,0.17,Always,1,2.9,91,4,No,None
CUST00686,33,Male,Delhi,40828,Churned,2,153.4,260.72,Clothing,Mobile,Credit Card,2.8,4.2,0.59,0,0.2,Rarely,1,2.5,196,2,No,None
CUST00687,29,Female,Bangalore,114200,Premium,18,684.44,12019.22,Grocery,Mobile,COD,3.9,6.4,0.04,0,0.05,Never,1,3.6,3,13,No,Silver
CUST00688,29,Female,Kolkata,20606,Occasional,5,1299.72,6315.11,Sports,Desktop,Credit Card,3.5,9.1,0.53,0,0.11,Never,0,,46,3,Yes,None
CUST00689,26,Male,Delhi,28570,Occasional,4,347.76,1630.49,Clothing,Mobile,Credit Card,7.0,11.0,0.56,0,0.04,Rarely,1,5.0,42,2,No,None
CUST00690,27,Female,Delhi,82641,Premium,9,2426.36,25864.71,Home & Kitchen,Mobile,Credit Card,10.0,4.9,0.28,0,0.02,Rarely,0,,34,7,Yes,None
CUST00691,38,Male,Pune,108801,Premium,17,1575.47,25316.61,Books,Desktop,UPI,8.6,10.4,0.18,0,0.05,Rarely,0,,51,13,No,Bronze
CUST00692,31,Male,Mumbai,41995,Churned,1,1810.28,1733.88,Electronics,Desktop,UPI,12.9,8.8,0.69,0,0.18,Rarely,0,,302,5,Yes,Bronze
CUST00693,22,Male,Bangalore,26895,Occasional,5,203.72,980.57,Clothing,Desktop,Debit Card,8.4,6.2,0.61,0,0.11,Rarely,0,,196,0,Yes,None
CUST00694,19,Female,Mumbai,84633,Premium,18,1685.87,32616.49,Books,Mobile,Debit Card,7.3,6.3,0.24,1,0.08,Never,1,3.9,37,16,Yes,None
CUST00695,46,Male,Mumbai,45466,Occasional,3,455.97,1615.26,Home & Kitchen,Mobile,Debit Card,3.7,10.4,0.54,0,0.07,Sometimes,1,3.9,256,1,Yes,Bronze
CUST00696,26,Female,Pune,50231,Regular,8,1559.65,11496.41,Home & Kitchen,Mobile,Debit Card,4.8,6.6,0.49,0,0.1,Rarely,1,4.0,41,12,No,None
CUST00697,47,Female,Bangalore,47082,Occasional,3,249.83,685.59,Books,Mobile,Credit Card,6.1,4.4,0.67,0,0.07,Sometimes,1,3.8,360,4,Yes,None
CUST00698,50,Female,Pune,88120,Premium,19,1670.61,26363.59,Books,Desktop,Credit Card,8.9,5.1,0.19,0,0.04,Sometimes,1,3.2,52,10,No,Silver
CUST00699,25,Female,Chennai,69195,Regular,5,1938.6,8100.71,Clothing,Mobile,UPI,7.0,6.3,0.52,0,0.13,Always,0,,155,7,Yes,None
CUST00700,48,Female,Pune,72480,Regular,9,1802.32,15971.7,Electronics,Desktop,Debit Card,6.3,6.5,0.47,0,0.1,Rarely,1,3.8,153,16,No,None
CUST00701,36,Female,Mumbai,41284,Regular,3,388.82,1312.87,Books,Tablet,Credit Card,6.6,8.9,0.33,0,0.1,Sometimes,0,,100,2,No,Bronze
CUST00702,28,Female,Delhi,18149,Churned,1,1228.3,1260.62,Electronics,Mobile,Credit Card,9.9,8.9,0.75,0,0.2,Never,1,3.8,357,3,No,None
CUST00703,28,Female,Mumbai,38580,Churned,2,422.55,902.18,Beauty,Desktop,Wallet,3.2,1.5,0.74,0,0.23,Always,1,3.4,43,1,No,None
CUST00704,23,Female,Mumbai,27238,Occasional,2,1212.52,1992.03,Home & Kitchen,Desktop,COD,14.3,6.8,0.68,0,0.09,Rarely,1,4.3,32,1,Yes,None
CUST00705,56,Male,Kolkata,30487,Occasional,1,249.35,253.99,Clothing,Mobile,UPI,7.1,1.7,0.49,0,0.08,Sometimes,1,3.2,191,3,Yes,None
CUST00706,27,Male,Delhi,77176,Regular,3,6223.66,20884.13,Electronics,Desktop,UPI,8.6,5.6,0.38,0,0.15,Always,0,,137,17,Yes,None
CUST00707,40,Female,Bangalore,95333,Premium,19,4155.76,63484.35,Clothing,Mobile,Wallet,13.4,5.6,0.23,1,0.06,Rarely,0,,3,14,Yes,Gold
CUST00708,25,Female,Bangalore,132009,Premium,14,1360.91,18847.91,Clothing,Mobile,Credit Card,3.6,6.1,0.22,0,0.03,Always,0,,15,16,No,Silver
CUST00709,32,Female,Kolkata,39174,Churned,2,462.9,850.91,Clothing,Mobile,Wallet,2.0,10.4,0.74,0,0.2,Sometimes,1,3.6,33,1,No,Bronze
CUST00710,28,Male,Chennai,95661,Premium,18,2488.62,43265.7,Home & Kitchen,Mobile,UPI,13.0,3.4,0.19,0,0.05,Rarely,0,,54,3,Yes,Bronze
CUST00711,24,Female,Hyderabad,52406,Regular,5,907.61,4810.04,Clothing,Desktop,Credit Card,10.1,6.7,0.4,0,0.07,Never,1,5.0,80,13,Yes,None
CUST00712,32,Male,Chennai,31853,Churned,1,1550.12,1531.16,Electronics,Mobile,Credit Card,1.0,6.0,0.7,0,0.2,Never,1,4.0,307,0,No,Bronze
CUST00713,22,Female,Chennai,39449,Regular,5,5275.14,30623.99,Electronics,Desktop,COD,11.3,8.2,0.39,0,0.16,Sometimes,1,4.9,119,16,No,Bronze
CUST00714,41,Male,Hyderabad,64185,Regular,10,1502.21,14405.23,Home & Kitchen,Desktop,Wallet,7.5,3.6,0.46,1,0.1,Sometimes,1,3.1,107,13,Yes,None
CUST00715,18,Male,Bangalore,127302,Premium,13,1430.59,19168.14,Beauty,Mobile,Wallet,1.4,5.9,0.2,0,0.03,Never,0,,3,0,No,Bronze
CUST00716,24,Male,Chennai,47111,Occasional,2,193.08,377.2,Books,Mobile,Credit Card,9.6,6.5,0.43,0,0.05,Always,1,4.9,33,3,Yes,None
CUST00717,26,Male,Ahmedabad,61047,Regular,10,6628.71,75463.94,Electronics,Desktop,COD,6.4,5.1,0.37,1,0.11,Rarely,1,5.0,131,16,No,Silver
CUST00718,29,Female,Bangalore,37788,Regular,4,1213.82,5785.96,Electronics,Mobile,UPI,5.1,8.1,0.38,0,0.07,Rarely,1,3.1,128,17,No,None
CUST00719,48,Male,Ahmedabad,84519,Premium,9,4211.97,40657.01,Electronics,Mobile,Debit Card,15.9,6.7,0.16,0,0.05,Rarely,1,4.0,2,4,Yes,None
CUST00720,26,Other,Mumbai,53851,Regular,10,5444.18,58049.88,Electronics,Mobile,Debit Card,8.6,3.3,0.4,0,0.07,Sometimes,1,4.3,76,11,No,Gold
CUST00721,32,Male,Mumbai,40462,Occasional,4,878.08,3243.53,Toys,Tablet,Debit Card,4.5,2.9,0.59,0,0.06,Always,1,3.8,69,5,No,None
CUST00722,27,Female,Mumbai,38824,Churned,1,178.32,207.59,Home & Kitchen,Mobile,COD,6.9,3.2,0.68,0,0.19,Never,1,4.5,251,5,No,None
CUST00723,39,Male,Bangalore,65531,Regular,7,1966.66,13530.33,Sports,Mobile,Credit Card,1.0,6.3,0.25,0,0.1,Never,0,,179,19,Yes,Bronze
CUST00724,39,Male,Ahmedabad,97104,Premium,12,4754.17,67957.24,Home & Kitchen,Mobile,UPI,3.4,3.5,0.25,0,0.02,Never,0,,21,20,Yes,Silver
CUST00725,38,Female,Mumbai,43150,Occasional,3,501.62,1413.55,Home & Kitchen,Mobile,Debit Card,11.7,6.5,0.58,0,0.08,Sometimes,0,,349,0,Yes,Silver
CUST00726,34,Male,Delhi,54599,Regular,7,405.86,3358.49,Clothing,Desktop,Credit Card,4.2,1.3,0.25,0,0.08,Sometimes,0,,121,14,No,None
CUST00727,30,Female,Hyderabad,46452,Occasional,2,401.27,946.79,Clothing,Desktop,UPI,8.7,5.7,0.62,0,0.08,Rarely,1,2.6,184,1,Yes,None
CUST00728,20,Male,Ahmedabad,41484,Churned,2,297.75,494.77,Clothing,Mobile,UPI,1.0,2.4,0.72,0,0.16,Rarely,0,,273,3,Yes,None
CUST00729,36,Male,Bangalore,53054,Regular,5,3131.33,18272.35,Electronics,Mobile,Debit Card,3.0,3.0,0.39,0,0.15,Rarely,0,,142,12,Yes,None
CUST00730,26,Male,Chennai,68168,Regular,9,2675.04,27489.01,Home & Kitchen,Desktop,Wallet,5.9,5.4,0.15,0,0.11,Rarely,0,,64,1,Yes,None
CUST00731,36,Male,Delhi,46049,Occasional,5,173.1,922.85,Books,Desktop,COD,14.1,4.7,0.48,0,0.1,Sometimes,1,3.7,90,1,No,None
CUST00732,32,Male,Kolkata,48400,Occasional,1,245.01,219.71,Grocery,Desktop,COD,6.6,6.1,0.59,0,0.09,Sometimes,1,3.0,88,5,Yes,Bronze
CUST00733,28,Male,Pune,38452,Occasional,3,830.41,2608.03,Clothing,Desktop,UPI,7.9,7.9,0.63,0,0.14,Always,1,4.7,130,4,No,None
CUST00734,25,Male,Kolkata,60403,Regular,8,1111.23,10313.97,Electronics,Mobile,Wallet,11.9,6.1,0.27,0,0.11,Sometimes,0,,108,18,Yes,None
CUST00735,47,Male,Mumbai,31622,Churned,2,1978.47,4161.62,Electronics,Mobile,UPI,6.1,3.8,0.81,0,0.2,Never,0,,37,4,No,None
CUST00736,34,Male,Bangalore,20439,Churned,2,315.93,695.75,Electronics,Desktop,UPI,4.6,4.9,0.64,0,0.18,Always,1,3.5,99,5,No,Silver
CUST00737,28,Female,Bangalore,67869,Regular,4,356.38,1171.9,Grocery,Mobile,UPI,10.1,5.2,0.38,0,0.08,Always,0,,78,3,Yes,Silver
CUST00738,18,Male,Mumbai,20066,Occasional,4,921.22,3832.36,Home & Kitchen,Mobile,Wallet,8.1,5.8,0.51,0,0.09,Rarely,0,,252,1,Yes,Bronze
CUST00739,24,Female,Ahmedabad,41685,Regular,3,1546.94,4909.82,Clothing,Desktop,Credit Card,13.6,4.6,0.33,0,0.11,Never,1,4.7,112,18,Yes,Bronze
CUST00740,41,Female,Mumbai,73516,Regular,10,2124.9,21072.43,Clothing,Mobile,Debit Card,9.9,5.7,0.26,1,0.15,Always,1,5.0,160,18,Yes,Bronze
CUST00741,33,Male,Kolkata,47067,Regular,3,735.24,2097.46,Beauty,Mobile,COD,4.2,7.4,0.35,0,0.13,Rarely,0,,32,6,Yes,None
CUST00742,25,Female,Bangalore,36570,Occasional,1,1472.35,1686.31,Clothing,Desktop,Debit Card,1.0,3.8,0.53,0,0.08,Sometimes,0,,209,2,No,Silver
CUST00743,29,Female,Delhi,20020,Occasional,1,359.66,395.64,Sports,Desktop,UPI,4.3,1.9,0.63,0,0.05,Sometimes,0,,55,0,Yes,Bronze
CUST00744,33,Female,Ahmedabad,73058,Regular,4,2437.19,11284.83,Electronics,Mobile,Credit Card,11.7,6.4,0.35,0,0.13,Never,1,3.6,171,17,Yes,None
CUST00745,42,Female,Ahmedabad,22879,Churned,1,481.26,486.62,Sports,Desktop,Debit Card,11.8,5.1,0.67,0,0.25,Sometimes,0,,58,1,No,Bronze
CUST00746,36,Female,Mumbai,28051,Occasional,4,1201.96,3984.58,Home & Kitchen,Desktop,Debit Card,15.7,6.1,0.55,0,0.1,Always,0,,188,4,No,None
CUST00747,32,Female,Ahmedabad,68103,Regular,5,2337.34,9454.57,Clothing,Mobile,Debit Card,5.3,7.3,0.46,0,0.17,Rarely,0,,109,20,No,None
CUST00748,39,Male,Mumbai,77665,Regular,4,369.63,1740.26,Toys,Mobile,Credit Card,10.6,11.2,0.35,0,0.11,Rarely,0,,163,12,Yes,None
CUST00749,39,Male,Kolkata,40253,Occasional,4,1133.31,3963.1,Home & Kitchen,Desktop,Credit Card,10.5,5.7,0.48,0,0.13,Sometimes,1,5.0,178,3,No,Silver
CUST00750,24,Male,Bangalore,72559,Regular,8,212.46,1850.14,Books,Mobile,UPI,2.3,7.1,0.34,1,0.14,Rarely,0,,138,5,No,Bronze
CUST00751,32,Female,Pune,28469,Occasional,4,2390.72,10419.22,Electronics,Mobile,Wallet,15.3,6.8,0.55,0,0.07,Always,1,3.8,108,4,Yes,Silver
CUST00752,23,Male,Mumbai,129326,Premium,16,263.12,4500.27,Grocery,Mobile,UPI,5.9,7.2,0.11,0,0.03,Rarely,0,,14,1,Yes,Silver
CUST00753,22,Male,Delhi,71049,Regular,4,505.83,1692.13,Books,Desktop,Credit Card,8.3,7.3,0.32,0,0.12,Never,0,,88,8,Yes,None
CUST00754,18,Female,Ahmedabad,48215,Occasional,2,1402.08,2553.01,Clothing,Mobile,COD,16.5,6.5,0.62,0,0.09,Never,1,3.6,265,3,Yes,Bronze
CUST00755,49,Female,Delhi,79985,Regular,9,7643.27,66159.71,Electronics,Tablet,UPI,11.3,1.1,0.44,1,0.14,Rarely,0,,151,3,Yes,None
CUST00756,37,Male,Hyderabad,49809,Occasional,5,381.23,1846.25,Toys,Mobile,UPI,5.4,5.9,0.61,0,0.07,Sometimes,1,2.0,339,0,Yes,None
CUST00757,18,Female,Delhi,30648,Occasional,4,916.29,3220.05,Clothing,Desktop,Wallet,7.6,8.9,0.5,0,0.09,Rarely,0,,280,2,No,Bronze
CUST00758,36,Female,Mumbai,71876,Regular,8,1627.15,12027.08,Home & Kitchen,Tablet,Wallet,9.0,2.1,0.28,1,0.15,Sometimes,0,,127,2,Yes,None
CUST00759,23,Male,Bangalore,42080,Regular,5,659.31,2901.16,Home & Kitchen,Mobile,Wallet,8.5,3.8,0.38,0,0.11,Rarely,1,4.5,76,19,Yes,None
CUST00760,18,Male,Hyderabad,47919,Regular,3,1392.06,3442.59,Home & Kitchen,Mobile,Debit Card,8.3,8.3,0.25,0,0.09,Always,0,,46,19,Yes,None
CUST00761,30,Female,Kolkata,72750,Regular,7,575.08,4191.01,Home & Kitchen,Mobile,Credit Card,6.9,7.1,0.26,0,0.14,Rarely,0,,70,4,Yes,Silver
CUST00762,21,Male,Pune,19955,Churned,2,1258.97,2825.83,Electronics,Mobile,Credit Card,9.0,5.1,0.77,0,0.18,Never,0,,147,0,No,None
CUST00763,39,Male,Delhi,35997,Occasional,5,4124.46,20205.94,Electronics,Mobile,Wallet,9.8,5.6,0.59,0,0.09,Never,1,3.3,347,2,Yes,None
CUST00764,34,Male,Delhi,46925,Occasional,3,494.93,1497.74,Home & Kitchen,Desktop,COD,6.0,4.7,0.59,0,0.09,Rarely,0,,353,2,Yes,None
CUST00765,24,Female,Mumbai,36000,Occasional,3,1912.81,6704.26,Electronics,Desktop,Debit Card,5.2,5.8,0.5,0,0.07,Always,0,,258,0,Yes,None
CUST00766,27,Male,Ahmedabad,41749,Occasional,4,1555.23,5121.89,Home & Kitchen,Mobile,UPI,6.5,4.7,0.67,0,0.03,Rarely,0,,185,4,Yes,None
CUST00767,24,Male,Bangalore,24759,Occasional,2,1387.48,3173.85,Clothing,Desktop,UPI,5.4,9.3,0.47,0,0.07,Sometimes,0,,176,1,No,None
CUST00768,22,Female,Delhi,46819,Occasional,2,1353.69,3196.81,Home & Kitchen,Desktop,Debit Card,8.3,3.8,0.46,0,0.08,Never,0,,57,0,Yes,Bronze
CUST00769,42,Male,Ahmedabad,148352,Premium,14,1728.61,20496.16,Home & Kitchen,Desktop,UPI,15.6,5.3,0.12,1,0.08,Sometimes,1,4.1,19,9,No,Gold
CUST00770,37,Female,Pune,53601,Regular,5,485.3,2331.9,Grocery,Desktop,Debit Card,12.1,5.0,0.41,0,0.06,Never,0,,144,12,No,Bronze
CUST00771,34,Female,Mumbai,37393,Churned,2,213.08,463.8,Clothing,Desktop,Wallet,8.7,7.7,0.65,0,0.26,Sometimes,1,3.3,152,4,No,None
CUST00772,39,Female,Bangalore,44250,Churned,1,93.48,102.59,Grocery,Mobile,Credit Card,13.2,8.6,0.72,0,0.19,Never,0,,217,4,No,Bronze
CUST00773,38,Female,Ahmedabad,32695,Occasional,3,726.31,2257.96,Electronics,Desktop,Wallet,5.8,5.0,0.53,0,0.09,Always,0,,148,0,Yes,None
CUST00774,32,Male,Bangalore,25106,Occasional,3,238.94,842.82,Clothing,Tablet,Wallet,9.8,6.3,0.45,0,0.14,Sometimes,1,4.6,282,1,No,None
CUST00775,33,Female,Ahmedabad,49426,Occasional,5,1126.79,5616.46,Clothing,Desktop,UPI,4.1,5.0,0.57,0,0.08,Rarely,0,,269,3,Yes,None
CUST00776,39,Female,Hyderabad,70664,Regular,8,683.35,4601.59,Books,Desktop,Credit Card,6.9,7.7,0.43,0,0.12,Never,0,,102,3,No,Bronze
CUST00777,24,Male,Bangalore,55181,Regular,8,3854.58,36791.67,Electronics,Desktop,Credit Card,7.8,5.5,0.43,0,0.12,Never,0,,63,14,Yes,None
CUST00778,30,Female,Hyderabad,16335,Churned,2,654.77,1529.73,Clothing,Tablet,Debit Card,8.0,6.5,0.74,0,0.21,Rarely,0,,244,4,No,None
CUST00779,43,Female,Bangalore,24236,Occasional,5,860.37,4661.53,Beauty,Desktop,UPI,13.7,9.4,0.64,0,0.07,Sometimes,1,3.7,63,1,Yes,Bronze
CUST00780,38,Male,Pune,63464,Regular,3,2648.93,7165.83,Home & Kitchen,Tablet,UPI,1.0,9.1,0.42,0,0.11,Rarely,1,3.7,40,16,Yes,Bronze
CUST00781,24,Male,Kolkata,79622,Regular,7,482.82,3182.55,Books,Desktop,COD,14.9,5.7,0.21,0,0.13,Rarely,0,,164,5,No,None
CUST00782,23,Female,Delhi,38920,Occasional,3,206.98,636.3,Home & Kitchen,Mobile,Credit Card,4.0,7.2,0.6,0,0.1,Rarely,1,3.4,248,5,No,None
